web-scraper-order,web-scraper-start-url,pagination,detail
"1655803644-221","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月16日，无新增本土新冠肺炎确诊病例 新增境外输入35例  治愈出院10例 解除医学观察无症状感染者3例"
"1655803644-553","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月18日，无新增本地新冠肺炎确诊病例 新增境外输入病例7例 治愈出院6例"
"1655803644-404","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月21日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院3例"
"1655803644-624","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月10日无新增本地新冠肺炎确诊病例 新增境外输入5例"
"1655803644-833","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月3日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-696","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月30日无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院5例"
"1655803644-807","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计670例治愈出院"
"1655803644-458","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月27日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院6例"
"1655803644-379","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年8月14日，无新增本地新冠肺炎确诊病例 新增境外输入6例   治愈出院1例"
"1655803644-470","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年5月15日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院3例"
"1655803644-296","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月3日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院2例"
"1655803644-57","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年5月25日，新增本土新冠肺炎确诊病例48例 新增本土无症状感染者290例 新增境外输入性新冠肺炎确诊病例1例 新增境外输入性无症状感染者4例"
"1655803644-517","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月28日，无新增本地新冠肺炎确诊病例 新增境外输1例 治愈出院6例"
"1655803644-412","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月13日，无新增本地新冠肺炎确诊病例 新增境外输入5例"
"1655803644-757","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月2日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-767","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月25日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院4例"
"1655803644-173","https://wsjkw.sh.gov.cn/yqtb/index.html","","3月26日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-496","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月19日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院1例"
"1655803644-1048","https://wsjkw.sh.gov.cn/yqtb/index.html","","好消息！上海又有3例确诊病例今早痊愈出院，目前共44例出院"
"1655803644-902","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月25日无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院11例"
"1655803644-667","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月29日无新增本地新冠肺炎确诊病例 新增境外输入13例  治愈出院10例"
"1655803644-231","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月6日，无新增本土新冠肺炎确诊病例 新增本土无症状感染者3例 新增境外输入新冠肺炎确诊病例24例 新增境外输入无症状感染者2例   治愈出院3例"
"1655803644-372","https://wsjkw.sh.gov.cn/yqtb/index.html","","沪新增2例本土确诊病例，8469名相关人员核酸检测结果均为阴性"
"1655803644-886","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月3日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例"
"1655803644-435","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月19日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院1例"
"1655803644-24","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年6月11日，新增本土新冠肺炎确诊病例10例 新增本土无症状感染者19例 新增境外输入性新冠肺炎确诊病例1例 新增境外输入性无症状感染者3例"
"1655803644-565","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月5日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院2例"
"1655803644-301","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月29日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院4例"
"1655803644-911","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有9例确诊病例今日出院，共计530例治愈出院"
"1655803644-599","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月4日，无新增本地新冠肺炎确诊病例 新增境外输入6例  无治愈出院病例"
"1655803644-899","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海今天又有13例确诊病例痊愈出院，累计治愈出院581人"
"1655803644-1005","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有4例确诊病例2月26日出院"
"1655803644-779","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月16日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例"
"1655803644-672","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月24日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院3例"
"1655803644-433","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月21日,无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院7例"
"1655803644-1016","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有13例确诊病例2月20日出院"
"1655803644-447","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年6月7日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院8例"
"1655803644-781","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月14日无新增本地新冠肺炎确诊病例 新增境外输入3例"
"1655803644-759","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月31日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例"
"1655803644-917","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有23例确诊病例今日出院，共计512例治愈出院"
"1655803644-91","https://wsjkw.sh.gov.cn/yqtb/index.html","","【最新】5月6日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-616","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月18日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院4例"
"1655803644-916","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海4月17日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院23例"
"1655803644-580","https://wsjkw.sh.gov.cn/yqtb/index.html","","【最新】昨天确诊病例的相关筛查人员15073人，核酸检测结果均为阴性"
"1655803644-153","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月5日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-217","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月20日，无新增本土新冠肺炎确诊病例 新增境外输入28例  治愈出院47例"
"1655803644-164","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年3月31日，新增本土新冠肺炎确诊病例358例 新增本土无症状感染者4144例 新增境外输入性新冠肺炎确诊病例7例 新增境外输入性无症状感染者1例 治愈出院26例"
"1655803644-211","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年1月25日，无新增本土新冠肺炎确诊病例 新增境外输入10例 治愈出院21例 解除医学观察无症状感染者1例"
"1655803644-188","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年3月19日，新增本土新冠肺炎确诊病例17例 新增本土无症状感染者492例 新增境外输入性新冠肺炎确诊病例5例 新增境外输入性无症状感染者2例 治愈出院121例  解除医学观察无症状感染者68例"
"1655803644-846","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有1例确诊病例今日出院，共计653例治愈出院"
"1655803644-892","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有2例确诊病例今日出院，共计599例治愈出院"
"1655803644-554","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年2月17日，无新增本地新冠肺炎确诊病例 新增境外输入病例4例，治愈出院6例"
"1655803644-278","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月23日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院7例"
"1655803644-793","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海7月5日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1655803644-345","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月12日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院8例"
"1655803644-697","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月29日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院3例"
"1655803644-739","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月18日0-24时，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院2例"
"1655803644-964","https://wsjkw.sh.gov.cn/yqtb/index.html","","【快讯】上海已排查判定济南新增1例境外输入病例17名密切接触者"
"1655803644-857","https://wsjkw.sh.gov.cn/yqtb/index.html","","市卫健委通报：上海今天上午新增一例新冠肺炎确诊病例"
"1655803644-313","https://wsjkw.sh.gov.cn/yqtb/index.html","","外省通报离沪旅游的6名确诊病例和1名无症状感染者，其在沪相关人员和场所核酸检测结果均为阴性"
"1655803644-689","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海10月7日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院6例"
"1655803644-166","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2022年3月30日，新增本土新冠肺炎确诊病例355例 新增本土无症状感染者5298例 新增境外输入性新冠肺炎确诊病例3例 新增境外输入性无症状感染者1例 治愈出院29例"
"1655803644-751","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月8日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例"
"1655803644-811","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海6月21日无新增本地新冠肺炎确诊病例 新增境外输入3例"
"1655803644-529","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月15日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院3例"
"1655803644-283","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月18日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院5例"
"1655803644-1066","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海新增18例新型冠状病毒感染的肺炎确诊病例"
"1655803644-1038","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海有4例确诊病例2月12日出院"
"1655803644-121","https://wsjkw.sh.gov.cn/yqtb/index.html","","4月21日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-512","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月2日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院5例"
"1655803644-702","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海9月24日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例"
"1655803644-633","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月1日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例"
"1655803644-733","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海8月24日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院3例"
"1655803644-342","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月16日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例"
"1655803644-639","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海11月25日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院4例"
"1655803644-420","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年7月5日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院1例"
"1655803644-336","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月23日，无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院5例"
"1655803644-81","https://wsjkw.sh.gov.cn/yqtb/index.html","","5月11日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-851","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海5月23日无新增本地新冠肺炎确诊病例 新增境外输入1例"
"1655803644-605","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海12月29日无新增本地新冠肺炎确诊病例 新增境外输入7例 治愈出院11例"
"1655803644-571","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年1月30日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院3例"
"1655803644-949","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海今天又有3例确诊病例痊愈出院，累计341人"
"1655803644-527","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年3月17日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院5例"
"1655803644-300","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年10月30日，无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院6例"
"1655803644-492","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年4月23日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院3例"
"1655803644-1011","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海无新增新型冠状病毒肺炎确诊病例"
"1655803644-295","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年11月4日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院2例"
"1655803644-46","https://wsjkw.sh.gov.cn/yqtb/index.html","","【最新】5月30日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-163","https://wsjkw.sh.gov.cn/yqtb/index.html","","3月31日（0-24时）本市各区确诊病例、无症状感染者居住地信息"
"1655803644-340","https://wsjkw.sh.gov.cn/yqtb/index.html","","上海2021年9月18日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院6例"
